              Unnamed: 0 Unnamed: 1 Unnamed: 2 Unnamed: 3 Unnamed: 4 Unnamed: 5 Unnamed: 6 Unnamed: 7 Unnamed: 8 Unnamed: 9 Unnamed: 10        2 Unnamed: 12 Unnamed: 13 Unnamed: 14 Unnamed: 15 Unnamed: 16      Open Unnamed: 18     Daily Unnamed: 20 Unnamed: 21 Unnamed: 22 Unnamed: 23 Unnamed: 24 Unnamed: 25 Unnamed: 26 Unnamed: 27
15           Date/Symbol        UUP        FXE        FXF        FXY        FXA        FXC        FXB       USDU        UDN         CYB      CEW        EUFX         GLD         SLV         BNO         PCX  DX-Y.NYB    EURUSD=X  GBPUSD=X    CHFUSD=X    AUDUSD=X    USDZAR=X    CNYUSD=X    CADUSD=X    RUBUSD=X    NZDUSD=X    JPYUSD=X
463  2019-05-06 00:00:00    25.6368     107.01       91.8       86.7    69.9245    73.1042     126.18    26.6052    20.4049      25.145  17.9468       44.57      121.43       13.84       20.27           0     97.33      1.1237    1.2997    0.988631    0.698709     14.3314    0.146488     0.74265    0.015337    0.659718  0.00910689
464  2019-05-13 00:00:00    25.8328     106.35      91.89      86.66    68.5665    72.9054     123.38    26.8187    20.2669     24.8902  17.7799        44.9      120.65       13.52        20.7           0        98     1.11689   1.27189    0.989511    0.689322       14.28     0.14529    0.742832   0.0154733    0.652614  0.00910158
465  2019-05-20 00:00:00    25.7348     106.78      92.73      87.19    69.2255    73.0148     123.31    26.8575    20.3359      24.949  17.8683       44.74       121.3       13.65       19.73           0     97.61      1.1208    1.2716    0.998502    0.692905       14.39    0.145132    0.744325   0.0155243     0.65548   0.0091508
466  2019-05-27 00:00:00    25.8034     106.44      92.69      87.95    69.3054    72.5375      122.6    26.8284    20.2964     24.8608  17.8977       44.93      123.33       13.65       17.92           0     97.79        1.12    1.2639     1.00047    0.690608      14.769    0.144909    0.739377   0.0153342    0.653808  0.00914436
467  2019-06-03 00:00:00    25.5289     107.91      93.93      88.07    69.8346      73.84      123.5    26.6246    20.5627     24.9392  18.0449       44.32      126.59       14.06       18.41           0     96.61      1.1343    1.2741     1.01288    0.697545     15.0037    0.144739    0.748839   0.0153769      0.6668   0.0092205
468  2019-06-10 00:00:00    25.7936     106.69      92.89      87.82    68.6341    73.1952     122.01    26.7799    20.3458     24.9784  18.0351       44.83      126.56       13.91       18.07           0     97.57      1.1239   1.25949     1.00131     0.68738     14.8561    0.144417     0.75034   0.0154995    0.649309   0.0092115
469  2019-06-17 00:00:00    25.4407     108.26      94.96      88.69    69.2435    74.3095     123.59    26.5081    20.6416     25.2136  18.3393       44.22      131.98       14.36        19.1           0     96.19     1.13971   1.27431     1.02576    0.692238     14.3339    0.145964    0.758547   0.0159065      0.6595  0.00932166
470  2019-06-24 00:00:00    25.4603     108.27      94.91      88.34    70.1426    74.9363     123.14    26.4596    20.6515     25.0274  18.4668       44.26       133.2       14.33       18.97           0     96.13     1.13909    1.2696     1.02429    0.700378     14.1579    0.145622    0.763691   0.0158586    0.672495    0.009281
471  2019-07-01 00:00:00    25.7642     106.84      93.49      87.77     69.743    75.0656     121.45     26.644    20.4148     25.2234  18.4178       44.86      132.14       14.06          19           0     97.25     1.12331    1.2523     1.00838    0.698714     14.1625    0.145083       0.764    0.015686    0.663218  0.00921999
472  2019-07-08 00:00:00     25.676     107.27      94.18       88.3    70.1596    75.3404     121.92    26.5955    20.5134     25.2038  18.5061       44.72      133.53       14.26       19.74           0     96.81      1.1289   1.25729     1.01642    0.702198     13.9437    0.145353    0.766225    0.015869    0.669792  0.00926698
473  2019-07-15 00:00:00     25.774     106.73       94.3      88.34    70.4094    75.1911     121.21    26.5663    20.4247      25.145  18.5747       44.97      134.47       15.17        18.7           0     97.15     1.12349   1.25041     1.01895    0.704077     13.8627     0.14533     0.76713   0.0159099     0.67659  0.00928419
474  2019-07-22 00:00:00    26.0289     105.81      93.22      87.56    69.0502    74.5838     120.13    26.9449    20.2274     25.1744  18.4276       45.35      133.64       15.31        18.8           0     98.01      1.1149   1.23821     1.00666    0.695217     14.0785    0.145527    0.759994    0.015835    0.663878  0.00920251
475  2019-07-29 00:00:00    26.0681     105.66      94.27      89.27    67.9109     74.335     117.88     26.974    20.1978     24.8706  18.1626        45.4      135.89       15.19       18.25           0      98.1      1.1131     1.216     1.01834    0.680351     14.6048    0.144974    0.756779   0.0155521    0.654193   0.0093083
476  2019-08-05 00:00:00    25.9407     106.52      95.21      90.14    67.8058    74.4126     116.66    26.9255     20.326     24.4688  18.0743       45.23      141.26       15.89       17.42           0     97.49      1.1313    1.2038     1.02934    0.681171     15.0387    0.141959    0.755972   0.0153664    0.647291  0.00944519
477  2019-08-12 00:00:00    26.1367     105.47      94.61      89.56    67.8058     74.054      117.8    27.0808     20.188     24.5766  17.9369        45.6      142.78       16.02       17.46           0     98.14     1.10959    1.2152     1.02238    0.677277     15.2459    0.142369    0.750926   0.0151395    0.643211  0.00942658
478  2019-08-19 00:00:00    25.9995     105.91       94.9      90.37    67.4859    73.9643      119.1    27.1487    20.2964      24.263   17.829       45.45      144.17       16.35       17.56           0     97.64      1.1242     1.228     1.02646    0.675402     15.2143    0.140944    0.752145   0.0152603     0.64041  0.00948767
479  2019-08-26 00:00:00    26.3426      104.5      93.46      89.55     67.346    73.8946     117.96    27.3331    20.0598     24.3806  17.7996       46.06      143.75       17.15       17.62           0     98.92      1.1012   1.21589     1.01022    0.673582     15.3117    0.139985    0.752955   0.0150395    0.631592  0.00939514
480  2019-09-02 00:00:00    26.2544      104.8      93.67      88.97    68.4056    74.5521     119.16    27.1002    20.1189     24.5374  18.0253       45.89      141.92       16.87       18.46           0     98.39      1.1134   1.22861     1.01324    0.684838     14.8638    0.140554    0.755915   0.0151133     0.64288  0.00935366
481  2019-09-09 00:00:00    26.1956     105.23      93.35      87.99    68.7867    74.0701     121.12    27.1196    20.1682     24.7236  18.1823       45.79      140.15       16.31       18.08           0     98.26      1.1158    1.2507     1.01035    0.687805     14.5628    0.141273    0.752389   0.0155485    0.637999  0.00925241
482  2019-09-16 00:00:00    26.3034      104.7      93.31      88.42    67.6269      74.09     120.92    27.1099    20.0992     24.3904  18.0351       46.18      142.95        16.8       19.41           0     98.51       1.102   1.24719     1.00731    0.679279     14.8024    0.140932    0.754301   0.0156301    0.626213  0.00925575
483  2019-09-23 00:00:00    26.4799     103.95      93.28      88.09    67.6069    74.2993     119.23    27.2652     19.971      24.361   17.986       46.49      141.06       16.36       18.62           0     99.11     1.09412     1.229     1.00665    0.676911     15.0181    0.140414    0.753693   0.0155727    0.630001  0.00926466
484  2019-09-30 00:00:00    26.4309     104.32       92.9         89    67.6769    73.8806     119.65    27.2555    20.0499     24.4786  18.1136        46.4       141.9       16.41       17.84           0     98.81       1.098    1.2335     1.00185     0.67714     15.1204    0.139909    0.749811   0.0153666    0.631912  0.00935261
485  2019-10-07 00:00:00    26.2936     104.88      92.71      87.77    67.9269    74.5447     122.75    27.1002    20.1387     24.6452  18.1823       46.21      140.03       16.37       18.49           0      98.3       1.104     1.265     1.00357     0.67944     15.0164    0.141099    0.752678   0.0155297    0.636278  0.00922739
486  2019-10-14 00:00:00    26.0289     105.99       93.8      87.69    68.5268    75.0035      125.5    26.8575    20.3753     24.6354  18.2509       45.75      140.46       16.41       18.12           0     97.28       1.117    1.2987     1.01684    0.682547     14.8189    0.141315    0.761278   0.0156092    0.638508  0.00920971
487  2019-10-21 00:00:00    26.2054      105.2      92.89      87.47    68.2168    75.3526     124.39    26.9449    20.2373     24.7432  18.3098       46.08      141.86       16.89       18.98           0     97.83      1.1082    1.2828      1.0058    0.682314     14.6129    0.141549    0.765814   0.0156456    0.635199  0.00920302
488  2019-10-28 00:00:00    26.0583     106.03      93.71      87.89    69.1267    74.8639     125.49    26.8575    20.3655     24.7628  18.3491        45.8      142.56       16.92       18.93           0     97.23      1.1169    1.2937     1.01491     0.69099     15.0168    0.142118    0.760052    0.015747    0.643099  0.00924385
489  2019-11-04 00:00:00     26.372     104.61      92.57      87.02    68.5517    74.4787     123.97    27.0905    20.1485     24.9098     18.3        46.3      137.39        15.7       19.25           0     98.35     1.10224   1.27964     1.00353      0.6858      14.715    0.142914    0.756132   0.0156734    0.633268  0.00915131
490  2019-11-11 00:00:00    26.2838     104.91      93.26      87.35    68.1718    74.4587      125.1    27.0225    20.2077     24.8216  18.2117       46.24      138.21       15.85       19.47           0        98     1.10541    1.2909     1.01133     0.68238      14.691    0.142708    0.756601   0.0156512    0.640599  0.00920082
491  2019-11-18 00:00:00    26.3818     104.58      92.51      87.51    67.8818    74.1293     124.45    27.2555    20.1288      24.802  18.1332        46.4      137.74        15.9       19.53           0     98.27     1.10229     1.284     1.00299    0.678518     14.7285    0.142082    0.752004   0.0156701     0.64133  0.00920624
492  2019-11-25 00:00:00    26.3818     104.51      92.28      86.85    67.6318    74.1693      125.4    27.1778    20.1584     24.8804  18.0743       46.48      137.86       15.92       18.95           0     98.27     1.10191    1.2929      1.0004     0.67654     14.6421    0.142217    0.753443   0.0156113    0.642698  0.00913659
493  2019-12-02 00:00:00    26.2544      104.9      93.18      87.51    68.4018    74.2491     127.43    27.0419     20.257      24.851  18.2215       46.33      137.62       15.48       20.03           0      97.7      1.1061     1.314     1.00955    0.683298     14.6077    0.142161    0.754911   0.0157046    0.657281  0.00921022
494  2019-12-09 00:00:00    26.1367     105.42      93.64      86.91    68.6817    74.7196     129.37    26.9061    20.3458     25.0176  18.3785       46.03      139.05       15.84       20.24           0     97.17       1.112     1.333     1.01659    0.692713     14.4728    0.143433    0.759647   0.0159554    0.660681  0.00914829
495  2019-12-16 00:00:00     26.274     105.01      93.87      86.78    69.0117    74.9093     126.06     26.974     20.257        24.9   18.457       46.24      139.52       16.04       20.64           0     97.71       1.108    1.3006     1.01792    0.689299     14.2841    0.142741    0.760566   0.0160457    0.660729   0.0091391
496  2019-12-23 00:00:00    25.5779     105.93      94.62      86.89    69.7916    75.3588     126.75    26.1198    20.0795     24.4884  18.1823       45.71      142.33       16.58       21.18           0     96.92      1.1177    1.3081      1.0258    0.694637       14.02    0.142963    0.765281   0.0160834     0.67278  0.00913409
497  2019-12-30 00:00:00      26.09     105.79      94.81      87.92    69.5416    75.8482     126.73      26.83      20.39       25.16    18.47       45.92      145.86       16.84       21.73           0     96.84      1.1161    1.3089     1.02873    0.698519     14.2671    0.143585    0.770927    0.016209    0.666471  0.00925754
498  2020-01-06 00:00:00      26.22     105.36      94.74      86.74    69.0536    75.4825      126.6      26.97       20.3       25.23     18.6       46.11      146.91       16.89       20.61           0     97.36       1.112    1.3066     1.02874    0.690331     14.3748    0.144538    0.766225   0.0163222    0.663398  0.00913467
499  2020-01-13 00:00:00      26.32     105.11      95.18      86.24    68.7737    75.4625     126.17      26.97      20.23       25.47    18.55       46.16      146.58       16.82        20.6           0     97.61     1.10911    1.3017     1.03396    0.690103     14.4706      0.1458    0.765287   0.0162397    0.661209  0.00908372
500  2020-01-20 00:00:00      26.39     104.45      94.77       86.9    68.2237    75.0428     126.76      26.98      20.18       25.18     18.5       46.09      147.98       16.91       19.28           0     97.85     1.10257   1.30752     1.03008     0.68398      14.404    0.144182    0.760746    0.016157    0.661201   0.0091508
501  2020-01-27 00:00:00      26.28     105.04      95.59      87.64    66.9438    74.5232     127.99      27.03      20.25          25    18.22       46.27      149.33       16.82       18.19           0     97.39     1.10947   1.32075       1.038    0.670826     14.9874    0.144182    0.755647   0.0158238      0.6466  0.00923191
502  2020-02-03 00:00:00      26.66     103.65      94.19      86.52    66.7439    74.1035     124.89       27.3      19.98       25.07    18.18       46.65      147.79       16.54       17.52           0     98.68     1.09483    1.2894     1.02314    0.673401     15.0633    0.142845    0.751495   0.0158053    0.640652  0.00911594
503  2020-02-10 00:00:00      26.76     102.61      93.75      86.49    67.1438    74.4333     126.54      27.41       19.9       25.07    18.26       46.91         149       16.56        18.4           0     99.12     1.08312   1.30481     1.01825    0.672201     14.8948    0.143141    0.754876   0.0157147     0.64821  0.00910888
504  2020-02-17 00:00:00      26.83     102.71       94.1      85.01    66.2739    74.5931     125.64      27.49      19.85       24.85    18.08       47.34       154.7       17.28       18.67           0     99.26     1.08479     1.296     1.02249     0.66138     14.9904    0.142324     0.75643   0.0155943    0.635389  0.00896459
505  2020-02-24 00:00:00      26.53      104.5      95.37      87.93     65.144     73.474     124.31      27.45      20.11       24.99    17.73       46.53      148.38       15.53       16.18           0     98.13     1.10281    1.2823     1.03692     0.65802     15.6645    0.143043    0.748587     0.01509    0.633449  0.00924761
506  2020-03-02 00:00:00      26.02     106.99      97.98      89.95    66.3739     73.474     126.33      27.27      20.56       25.31    17.72       44.86      157.55       16.18       14.74           0     95.95      1.1288     1.305     1.06697    0.665115     15.6598    0.144281    0.744879   0.0145932    0.635599  0.00949577
507  2020-03-09 00:00:00      27.44     105.16      96.35      87.71       62.4       71.3     119.77      28.29      20.05        25.2    17.12       46.25      143.28       13.69       11.26           0     98.75      1.1146    1.2271      1.0515    0.627412     15.9293     0.14271    0.722596   0.0133515      0.6067  0.00926526
508  2020-03-16 00:00:00      28.01      100.9      93.08      85.31         58      68.46     112.32      29.32      19.06       24.61    16.34       46.61      140.11       11.62        9.07           0    102.82      1.0765    1.1651     1.01419     0.57429     17.5319    0.140948    0.696185   0.0126637    0.577381  0.00900974
509  2020-03-23 00:00:00      26.73     105.16      96.53      87.93      61.72      70.53     120.86       28.2      20.02       24.64    16.63       44.63      152.25       13.44        8.46           0     98.37       1.117    1.2456      1.0515     0.60791      17.484    0.140936    0.713267   0.0129132    0.604299  0.00926698
510  2020-03-30 00:00:00      27.29     102.29      94.17      87.48      59.81      69.73     118.13      28.66      19.59       24.76    16.29       47.19      152.65       13.46       10.42           0    100.58       1.081     1.227     1.02421    0.606322     19.0271    0.141018    0.704176   0.0129703    0.593532  0.00922509
511  2020-04-06 00:00:00      26.95     103.38      95.16       87.6      63.43      70.51     120.83      28.33      19.84       25.02    16.67       47.12      158.69       14.34        9.74           0     99.47      1.0937    1.2448     1.03587     0.63326     17.9406    0.142144    0.717051   0.0134655    0.608598  0.00922799
512  2020-04-13 00:00:00      27.01     102.76      94.94      88.29      63.54      70.29     121.09      28.38      19.77       25.08    16.54       46.59      158.57       14.15        8.58           0     99.78       1.088    1.2511     1.03498    0.636699     18.7934    0.141401    0.714235   0.0134776      0.6029    0.009298
513  2020-04-20 00:00:00      27.17     102.18      94.26      88.26       63.8      69.97     119.81      28.61      19.67       24.83    16.33       47.49      162.64       14.21        6.63           0    100.38     1.08246     1.237     1.02796    0.638774      19.032    0.141227    0.709915   0.0134128    0.601949  0.00930665
514  2020-04-27 00:00:00      26.82     103.72      95.52      88.71      64.12      70.12     121.17      28.26      19.92       24.71     16.4        46.7      159.78       13.92           7           0      98.8      1.1096    1.2503     1.04027    0.642096     18.7975    0.141613    0.701213   0.0132718    0.606899  0.00935235
515  2020-05-04 00:00:00      27.03     102.38      94.53      88.81      65.23      70.82      120.2      28.31      19.76       24.74    16.58       47.31      160.42       14.44        8.11           0     99.73      1.0972    1.2407     1.03014     0.65368     18.3359    0.141379    0.713521   0.0136305      0.6141  0.00937462
516  2020-05-11 00:00:00      27.18     102.19      94.41      88.35      64.07      69.95     117.41      28.51      19.64       24.64    16.55       47.38      163.93       15.51        8.63           0     100.4     1.08246   1.21058     1.02969    0.647124     18.5628    0.140821    0.709019   0.0136036    0.594039  0.00933846
517  2020-05-18 00:00:00      26.99     102.99      94.44      88.03      65.28      70.51     117.89      28.19      19.76       24.59    16.89          47      163.21       16.04        9.32           0     99.86       1.091   1.21671     1.02997    0.656689     17.5979    0.140264    0.716533   0.0141034    0.613779  0.00929446
518  2020-05-25 00:00:00       26.6     104.78      95.42      87.83      66.58       71.6     119.62       27.8      20.06       24.55    17.15       46.19      162.91       16.66        9.78           0     98.34       1.111    1.2345     1.03993     0.66335     17.5378    0.140129    0.727289   0.0141834    0.620601  0.00927988
519  2020-06-01 00:00:00      26.21     106.59      95.36       86.4      69.54      73.29     122.66      27.32      20.33        24.8    17.59        45.3      158.01        16.2       11.01           0     96.94     1.12928    1.2667     1.03928    0.693991     16.8137    0.141223    0.745262    0.014564    0.651941    0.009128
520  2020-06-08 00:00:00      26.26     106.23      96.26      88.21      68.45      72.49     121.26      27.54      20.28       24.83    17.36       44.75      162.62       16.28       10.15           0     97.32     1.12559    1.2546     1.05038    0.683088     16.8677    0.141195    0.736052   0.0142719    0.644999   0.0093148
521  2020-06-15 00:00:00      26.38     105.58       96.3      88.68       68.3      72.44     119.69      27.64      20.21       24.75    17.22       44.71      164.03       16.49       10.97           0     97.62     1.11778   1.23493     1.05014    0.685721       17.29    0.141417    0.735094    0.014302    0.641108  0.00935778
522  2020-06-22 00:00:00      26.35     105.93      96.76      88.35      68.49      72.09     119.45      27.51      20.25       24.95    17.16       44.52      166.54       16.63       10.59           0      97.5     1.12199     1.234     1.05529    0.688819     17.2587    0.141295    0.730151   0.0144805    0.642802  0.00933097
523  2020-06-29 00:00:00      26.28     106.04      97.01      88.08       69.1      72.61     120.65      27.45      20.25          25    17.33       44.92      166.98       16.71       11.16           0     97.32       1.125   1.24858     1.05775    0.691922     16.9994    0.141537    0.745523   0.0141667    0.654138  0.00931003
524  2020-07-06 00:00:00      26.11      106.6      97.34      88.55      69.36      72.49     122.25      27.35      20.39        25.2     17.4       44.84      169.19       17.43       11.25           0     96.65        1.13    1.2624     1.06253    0.695202      16.769    0.143023    0.736052   0.0141354    0.658402  0.00935541
525  2020-07-13 00:00:00      25.93     107.89      97.73      88.55      69.94      72.59     121.69      27.29      20.54       25.25    17.35       44.56      170.12       18.01       11.25           0     95.94      1.1431   1.25669     1.06555    0.697803     16.6773    0.143037    0.736312   0.0139766    0.656099  0.00934318
526  2020-07-20 00:00:00       25.5     109.78      99.31      89.35      70.85      73.43     123.77      26.91      20.86       25.18    17.49        43.9       178.7       21.21       11.35           0     94.44     1.16566    1.2793     1.08634     0.71001     16.6479    0.142525    0.745545   0.0140243    0.664898  0.00942498
527  2020-07-27 00:00:00      25.28     111.06     100.15      89.43      71.33      73.57     126.69       26.7      21.06       25.32    17.45       43.37      185.43       22.65       11.32           0    93.422       1.178    1.3086     1.09537    0.720368     17.0539    0.143386    0.745762   0.0136386     0.66298  0.00944876
528  2020-08-03 00:00:00      25.23      111.1     100.27      89.34      71.44      73.61     126.42      26.71      21.05       25.39     17.3       43.41      190.81       26.19       11.59           0    93.431     1.17902    1.3045     1.09613    0.715313     17.6348    0.143546    0.747289   0.0136682    0.660698  0.00944305
529  2020-08-10 00:00:00      25.18     111.56     100.66      88.82      71.59      74.31     126.65      26.54      21.11       25.39    17.34       43.31      182.54       24.58       11.64           0    93.025     1.18431    1.3088     1.10027    0.714878     17.3816    0.143899    0.755932   0.0137147      0.6543  0.00938262
530  2020-08-17 00:00:00      25.18     111.13     100.39      89.41       71.5      74.68     126.68      26.53      21.08       25.52     17.3       43.21      182.03        24.9        11.5           0    93.168        1.18    1.3091     1.09778    0.720612     17.1411    0.144542    0.759059   0.0135375    0.658488  0.00945922
531  2020-08-24 00:00:00      24.93      112.1     101.17      89.74      73.43      75.18     129.19      26.26      21.27        25.8    17.58       42.81      184.39       25.61       11.76           0    92.229      1.1908   1.33518     1.10607    0.726987     16.5398    0.145681    0.763907   0.0133362      0.6746  0.00949217
532  2020-08-31 00:00:00      25.09     111.55     100.23      89.05      72.74      75.42     128.54      26.18      21.18       25.95    17.56       43.09      181.64       25.06       10.87           0      92.8     1.18389    1.3291     1.09559    0.725584     16.5368    0.146167     0.76558   0.0132811    0.674282  0.00941318
533  2020-09-07 00:00:00      25.18     111.53      100.6      89.17      72.58      74.69      123.8      26.46      21.08       25.94    17.53       43.04      182.45        24.9       10.24           0     93.33      1.1849      1.28      1.1004    0.726301     16.6932     0.14634    0.758898   0.0133079    0.670421  0.00942241
534  2020-09-14 00:00:00      25.11     111.57     100.41      90.42      72.75      74.62        125      26.36      21.11       26.08    17.63       42.74       183.2       24.93       11.01           0     92.93     1.18406    1.2918     1.09742     0.73131     16.3264    0.147754    0.757696   0.0133409    0.676398  0.00956425
535  2020-09-21 00:00:00      25.55     109.44      98.38      89.53      70.14      73.54      123.3      26.85      20.73       26.07    17.23       43.41      174.94        21.3       10.69           0     94.58      1.1633     1.275     1.07671    0.705716     17.0366    0.146567    0.747261   0.0129826    0.655072   0.0094714
536  2020-09-28 00:00:00      25.37     110.22      99.25       89.7      71.38      73.97     125.08      26.51       20.9       26.35    17.33       43.36      178.54       22.13        9.91           0     93.84     1.17176    1.2935      1.0863    0.718288     16.4326    0.147278    0.751484   0.0129523    0.666058  0.00949487
537  2020-10-05 00:00:00      25.14     111.28     100.43      89.56      72.18      74.98     126.12      26.19       21.1       26.69    17.54       43.43      181.08       23.41       10.81           0     93.06     1.18319     1.305     1.09991    0.717798      16.451    0.149394    0.762311     0.01294    0.667731   0.0094679
