             Date/Symbol         FXF          FXY        FXA        FXC
246  2015-06-22 00:00:00    0.425123     -1.16671  -0.608331   -0.34443
247  2015-06-29 00:00:00    0.272667     -1.13494  -0.640092  -0.481445
248  2015-07-06 00:00:00    0.326027     -1.12716  -0.813954   -0.56347
249  2015-07-13 00:00:00  -0.0185246     -1.17643  -0.872574  -0.731243
250  2015-07-20 00:00:00  -0.0490166     -1.16735  -0.962988  -0.762003
251  2015-07-27 00:00:00    -0.10695     -1.17319  -0.940138  -0.786236
252  2015-08-03 00:00:00   -0.395092     -1.18356  -0.850717  -0.816063
253  2015-08-10 00:00:00   -0.283798      -1.1881  -0.875474  -0.790897
254  2015-08-17 00:00:00    0.168996     -1.09734  -0.912282  -0.836568
255  2015-08-24 00:00:00   -0.064262     -1.07011   -1.07741  -0.860804
256  2015-08-31 00:00:00   -0.233489    -0.965082   -1.32312   -0.88597
257  2015-09-07 00:00:00   -0.169456     -1.03445   -1.15434  -0.879444
258  2015-09-14 00:00:00   -0.180128     -1.01046   -1.04282  -0.859871
259  2015-09-21 00:00:00   -0.356978      -1.0364   -1.20512  -0.917658
260  2015-09-28 00:00:00   -0.235012       -1.015   -1.19416  -0.836568
261  2015-10-05 00:00:00  -0.0764576     -1.02148  -0.905204  -0.710739
262  2015-10-12 00:00:00   0.0622771    -0.990366  -0.958027  -0.695825
263  2015-10-19 00:00:00   -0.361552     -1.07205   -1.01284   -0.84589
264  2015-10-26 00:00:00   -0.494189     -1.04158   -1.09457  -0.791829
265  2015-11-02 00:00:00   -0.765561     -1.15115   -1.18328  -0.909271
266  2015-11-09 00:00:00   -0.786905     -1.12651   -1.09667  -0.920455
267  2015-11-16 00:00:00   -0.954607     -1.13753  -0.987906  -0.933506
268  2015-11-23 00:00:00    -1.10554     -1.13299   -1.02782  -0.950285
269  2015-11-30 00:00:00   -0.640547     -1.14791  -0.889129  -0.952147
270  2015-12-07 00:00:00   -0.449977      -1.0526   -1.02837   -1.13483
271  2015-12-14 00:00:00   -0.576516     -1.07205   -1.03636    -1.2355
272  2015-12-21 00:00:00   -0.518581     -1.02926  -0.945453    -1.1889
273  2015-12-28 00:00:00   -0.730496     -1.02343  -0.922475   -1.18703
274  2016-01-04 00:00:00    -0.62835     -0.90414   -1.24314   -1.33057
275  2016-01-11 00:00:00   -0.742693    -0.882746    -1.3455   -1.50487
276  2016-01-18 00:00:00   -0.950033    -0.963785   -1.19749   -1.33244
277  2016-01-25 00:00:00     -1.0659     -1.06362   -1.12749   -1.26812
278  2016-02-01 00:00:00   -0.600908    -0.882746   -1.13849   -1.22245
279  2016-02-08 00:00:00   -0.375273    -0.708999   -1.09875   -1.20101
280  2016-02-15 00:00:00   -0.576516    -0.680473    -1.0507   -1.15534
281  2016-02-22 00:00:00   -0.667989    -0.740766   -1.07072   -1.02858
282  2016-02-29 00:00:00     -0.6314    -0.744007  -0.771382  -0.928844
283  2016-03-07 00:00:00   -0.478944    -0.734283  -0.634442  -0.883173
284  2016-03-14 00:00:00   -0.286848    -0.631201  -0.591358  -0.778779
285  2016-03-21 00:00:00   -0.373748    -0.687605  -0.655488  -0.888766
