date,value
1998-11-01,79.674496023673
1998-12-01,79.8964305529869
1999-01-01,79.674496023673
1999-02-01,79.7854632883299
1999-03-01,80.2293323469576
1999-04-01,80.5622341409284
1999-05-01,80.7841686702423
1999-06-01,80.6732014055853
1999-07-01,80.3402996116146
1999-08-01,80.5622341409284
1999-09-01,80.7841686702423
1999-10-01,80.7841686702423
1999-11-01,80.8951359348992
1999-12-01,81.117070464213
2000-01-01,80.5622341409284
2000-02-01,80.7841686702423
2000-03-01,81.0061031995561
2000-04-01,81.3390049935269
2000-05-01,81.5609395228408
2000-06-01,81.6719067874977
2000-07-01,81.3390049935269
2000-08-01,81.3390049935269
2000-09-01,81.8938413168115
2000-10-01,81.8938413168115
2000-11-01,82.1157758461254
2000-12-01,82.1157758461254
2001-01-01,81.5609395228408
2001-02-01,81.7828740521546
2001-03-01,82.0048085814685
2001-04-01,82.5596449047531
2001-05-01,83.1144812280377
2001-06-01,83.2254484926947
2001-07-01,82.67061216941
2001-08-01,83.0035139633808
2001-09-01,83.2254484926947
2001-10-01,83.1144812280377
2001-11-01,83.1144812280377
2001-12-01,83.2254484926947
2002-01-01,83.0035139633808
2002-02-01,83.2254484926947
2002-03-01,83.4473830220085
2002-04-01,83.8912520806362
2002-05-01,84.11318660995
2002-06-01,84.11318660995
2002-07-01,83.8912520806362
2002-08-01,84.11318660995
2002-09-01,84.3351211392639
2002-10-01,84.4460884039208
2002-11-01,84.4460884039208
2002-12-01,84.6680229332347
2003-01-01,84.224153874607
2003-02-01,84.4460884039208
2003-03-01,84.7789901978916
2003-04-01,85.2228592565193
2003-05-01,85.2228592565193
2003-06-01,85.1118919918624
2003-07-01,85.0009247272055
2003-08-01,85.2228592565193
2003-09-01,85.4447937858332
2003-10-01,85.5557610504901
2003-11-01,85.5557610504901
2003-12-01,85.7776955798039
2004-01-01,85.4447937858332
2004-02-01,85.666728315147
2004-03-01,85.7776955798039
2004-04-01,86.1105973737747
2004-05-01,86.4434991677455
2004-06-01,86.4434991677455
2004-07-01,86.2215646384317
2004-08-01,86.4434991677455
2004-09-01,86.4434991677455
2004-10-01,86.6654336970594
2004-11-01,86.8873682263732
2004-12-01,87.220270020344
2005-01-01,86.8873682263732
2005-02-01,87.1093027556871
2005-03-01,87.4422045496578
2005-04-01,87.7751063436286
2005-05-01,88.1080081375994
2005-06-01,88.1080081375994
2005-07-01,88.2189754022563
2005-08-01,88.4409099315702
2005-09-01,88.662844460884
2005-10-01,88.773811725541
2005-11-01,88.773811725541
2005-12-01,89.1067135195117
2006-01-01,88.773811725541
2006-02-01,88.9957462548548
2006-03-01,89.2176807841687
2006-04-01,89.7725171074533
2006-05-01,90.216386166081
2006-06-01,90.4383206953949
2006-07-01,90.4383206953949
2006-08-01,90.7712224893656
2006-09-01,90.8821897540226
2006-10-01,90.9931570186795
2006-11-01,91.2150915479933
2006-12-01,91.658960606621
2007-01-01,91.1041242833364
2007-02-01,91.4370260773072
2007-03-01,91.8808951359349
2007-04-01,92.2137969299057
2007-05-01,92.4357314592195
2007-06-01,92.6576659885334
2007-07-01,92.2137969299057
2007-08-01,92.5466987238764
2007-09-01,92.6576659885334
2007-10-01,92.9905677825042
2007-11-01,93.3234695764749
2007-12-01,93.7673386351026
2008-01-01,93.3234695764749
2008-02-01,93.8783058997596
2008-03-01,94.2112076937303
2008-04-01,94.9879785463288
2008-05-01,95.5428148696135
2008-06-01,96.0976511928981
2008-07-01,96.0976511928981
2008-08-01,96.6524875161827
2008-09-01,97.0963565748104
2008-10-01,96.8744220454966
2008-11-01,96.8744220454966
2008-12-01,96.6524875161827
2009-01-01,96.0976511928981
2009-02-01,96.7634547808397
2009-03-01,96.8744220454966
2009-04-01,97.0963565748104
2009-05-01,97.5402256334381
2009-06-01,97.762160162752
2009-07-01,97.651192898095
2009-08-01,97.9840946920658
2009-09-01,97.9840946920658
2009-10-01,98.0950619567228
2009-11-01,98.3169964860366
2009-12-01,98.6498982800074
2010-01-01,98.5389310153505
2010-02-01,98.7608655446643
2010-03-01,99.204734603292
2010-04-01,99.7595709265767
2010-05-01,99.9815054558905
2010-06-01,100.092472720547
2010-07-01,99.8705381912336
2010-08-01,100.314407249861
2010-09-01,100.314407249861
2010-10-01,100.536341779175
2010-11-01,100.869243573146
2010-12-01,101.756981690401
2011-01-01,101.867948955058
2011-02-01,102.422785278343
2011-03-01,102.755687072314
2011-04-01,103.532457924912
2011-05-01,103.754392454226
2011-06-01,103.754392454226
2011-07-01,103.754392454226
2011-08-01,104.198261512854
2011-09-01,104.864065100795
2011-10-01,104.864065100795
2011-11-01,105.085999630109
2011-12-01,105.41890142408
2012-01-01,105.085999630109
2012-02-01,105.640835953394
2012-03-01,105.862770482708
2012-04-01,106.417606805992
2012-05-01,106.417606805992
2012-06-01,106.084705012021
2012-07-01,106.195672276678
2012-08-01,106.639541335306
2012-09-01,106.972443129277
2012-10-01,107.416312187905
